caseId,region,scale,psm,treatment,whitelist,text,confidence,parsed,recoveredTruth,deterministic,distinctOutputs,msPerRun
approved-wine-018,markerAndNumber,1.5,singleWord,thresholdFixed,unrestricted,13.5%,47,13.5,true,true,1,59
approved-wine-018,markerAndNumber,1.5,singleWord,inverted,unrestricted,13.5%,45,13.5,true,true,1,116
approved-wine-018,markerAndNumber,1.5,singleWord,inverted,numeric,13.5%,45,13.5,true,true,1,116
approved-wine-018,markerAndNumber,1.5,singleWord,inverted,numericPlusMarker,13.5%,45,13.5,true,true,1,117
approved-wine-018,markerAndNumber,1.5,singleWord,invertedThreshold,unrestricted,SEL,36,,false,true,1,60
approved-wine-018,markerAndNumber,1.5,singleBlock,production,unrestricted,N 3.9% by \,80,3.9,false,true,1,97
approved-wine-018,markerAndNumber,1.5,singleBlock,production,numeric,3.9%,94,3.9,false,true,1,98
approved-wine-018,markerAndNumber,1.5,singleBlock,production,numericPlusMarker,3.9% by,47,3.9,false,true,1,97
approved-wine-018,markerAndNumber,1.5,singleBlock,grayscaleOnly,unrestricted,N 3.9% by \,80,3.9,false,true,1,92
approved-wine-018,markerAndNumber,1.5,singleBlock,normalise,unrestricted,N 3.9% by \,80,3.9,false,true,1,97
approved-wine-018,markerAndNumber,1.5,singleBlock,linearBoost,unrestricted,N 3.5% by \,83,3.5,false,true,1,79
approved-wine-018,markerAndNumber,1.5,singleBlock,otsu,unrestricted,N 3.5% by \,84,3.5,false,true,1,54
approved-wine-018,markerAndNumber,1.5,singleBlock,otsu,numeric,3.5%,96,3.5,false,true,1,53
approved-wine-018,markerAndNumber,1.5,singleBlock,otsu,numericPlusMarker,3.5% by,48,3.5,false,true,1,55
approved-wine-018,markerAndNumber,1.5,singleBlock,thresholdFixed,unrestricted,N 3.9% by \,75,3.9,false,true,1,54
approved-wine-018,markerAndNumber,1.5,singleBlock,inverted,unrestricted,N 3.9% by \,80,3.9,false,true,1,104
approved-wine-018,markerAndNumber,1.5,singleBlock,inverted,numeric,3.9%,94,3.9,false,true,1,101
approved-wine-018,markerAndNumber,1.5,singleBlock,inverted,numericPlusMarker,3.9% by,47,3.9,false,true,1,101
approved-wine-018,markerAndNumber,1.5,singleBlock,invertedThreshold,unrestricted,N 3.5% by \,84,3.5,false,true,1,59
approved-wine-018,markerAndNumber,2,sparse,production,unrestricted,13 5% by),56,13,false,true,1,157
approved-wine-018,markerAndNumber,2,sparse,production,numeric,13 5%,20,13,false,true,1,158
approved-wine-018,markerAndNumber,2,sparse,production,numericPlusMarker,13 5% by,56,13,false,true,1,158
approved-wine-018,markerAndNumber,2,sparse,grayscaleOnly,unrestricted,13 5% by),58,13,false,true,1,152
approved-wine-018,markerAndNumber,2,sparse,normalise,unrestricted,13 5% by),56,13,false,true,1,158
approved-wine-018,markerAndNumber,2,sparse,linearBoost,unrestricted,13 5% by,67,13,false,true,1,137
approved-wine-018,markerAndNumber,2,sparse,otsu,unrestricted,13 5% by,72,13,false,true,1,99
approved-wine-018,markerAndNumber,2,sparse,otsu,numeric,13 5%,28,13,false,true,1,98
approved-wine-018,markerAndNumber,2,sparse,otsu,numericPlusMarker,13 5% by,72,13,false,true,1,96
approved-wine-018,markerAndNumber,2,sparse,thresholdFixed,unrestricted,13 5% by,61,13,false,true,1,97
approved-wine-018,markerAndNumber,2,sparse,inverted,unrestricted,13 5% by),53,13,false,true,1,165
approved-wine-018,markerAndNumber,2,sparse,inverted,numeric,13 5%,17,13,false,true,1,163
approved-wine-018,markerAndNumber,2,sparse,inverted,numericPlusMarker,13 5% by,50,13,false,true,1,163
approved-wine-018,markerAndNumber,2,sparse,invertedThreshold,unrestricted,13 5% by,69,13,false,true,1,104
approved-wine-018,markerAndNumber,2,singleLine,production,unrestricted,N 3.9% by \,84,3.9,false,true,1,155
approved-wine-018,markerAndNumber,2,singleLine,production,numeric,3.9%,94,3.9,false,true,1,153
approved-wine-018,markerAndNumber,2,singleLine,production,numericPlusMarker,3.9% by,47,3.9,false,true,1,155
approved-wine-018,markerAndNumber,2,singleLine,grayscaleOnly,unrestricted,5 3.9% by \,69,5,false,true,1,149
approved-wine-018,markerAndNumber,2,singleLine,normalise,unrestricted,N 3.9% by \,84,3.9,false,true,1,164
approved-wine-018,markerAndNumber,2,singleLine,linearBoost,unrestricted,N 3.5% Dy \,84,3.5,false,true,1,130
approved-wine-018,markerAndNumber,2,singleLine,otsu,unrestricted,N 3.5% Dy \,82,3.5,false,true,1,84
approved-wine-018,markerAndNumber,2,singleLine,otsu,numeric,3.5%,96,3.5,false,true,1,141
approved-wine-018,markerAndNumber,2,singleLine,otsu,numericPlusMarker,3.5% by,48,3.5,false,true,1,152
approved-wine-018,markerAndNumber,2,singleLine,thresholdFixed,unrestricted,N 3.9% by \,81,3.9,false,true,1,90
approved-wine-018,markerAndNumber,2,singleLine,inverted,unrestricted,N 3.9% by \,83,3.9,false,true,1,160
approved-wine-018,markerAndNumber,2,singleLine,inverted,numeric,3.9%,93,3.9,false,true,1,192
approved-wine-018,markerAndNumber,2,singleLine,inverted,numericPlusMarker,3.9% by,46,3.9,false,true,1,160
approved-wine-018,markerAndNumber,2,singleLine,invertedThreshold,unrestricted,N 3.5% Dy \,81,3.5,false,true,1,91
approved-wine-018,markerAndNumber,2,singleWord,production,unrestricted,13.5%,45,13.5,true,true,1,183
approved-wine-018,markerAndNumber,2,singleWord,production,numeric,13.5%,45,13.5,true,true,1,187
approved-wine-018,markerAndNumber,2,singleWord,production,numericPlusMarker,13.5%,45,13.5,true,true,1,183
approved-wine-018,markerAndNumber,2,singleWord,grayscaleOnly,unrestricted,13.5%,44,13.5,true,true,1,176
approved-wine-018,markerAndNumber,2,singleWord,normalise,unrestricted,13.5%,45,13.5,true,true,1,183
approved-wine-018,markerAndNumber,2,singleWord,linearBoost,unrestricted,13.5%,45,13.5,true,true,1,146
approved-wine-018,markerAndNumber,2,singleWord,otsu,unrestricted,13.5%,55,13.5,true,true,1,101
approved-wine-018,markerAndNumber,2,singleWord,otsu,numeric,13.5%,55,13.5,true,true,1,100
approved-wine-018,markerAndNumber,2,singleWord,otsu,numericPlusMarker,13.5%,55,13.5,true,true,1,101
approved-wine-018,markerAndNumber,2,singleWord,thresholdFixed,unrestricted,13.5%,44,13.5,true,true,1,102
approved-wine-018,markerAndNumber,2,singleWord,inverted,unrestricted,13.5%,48,13.5,true,true,1,187
approved-wine-018,markerAndNumber,2,singleWord,inverted,numeric,13.5%,48,13.5,true,true,1,192
approved-wine-018,markerAndNumber,2,singleWord,inverted,numericPlusMarker,13.5%,48,13.5,true,true,1,188
approved-wine-018,markerAndNumber,2,singleWord,invertedThreshold,unrestricted,SEL,28,,false,true,1,103
approved-wine-018,markerAndNumber,2,singleBlock,production,unrestricted,N 3.9% by \,84,3.9,false,true,1,154
approved-wine-018,markerAndNumber,2,singleBlock,production,numeric,3.9%,94,3.9,false,true,1,155
approved-wine-018,markerAndNumber,2,singleBlock,production,numericPlusMarker,3.9% by,47,3.9,false,true,1,155
approved-wine-018,markerAndNumber,2,singleBlock,grayscaleOnly,unrestricted,5 3.9% by \,69,5,false,true,1,146
approved-wine-018,markerAndNumber,2,singleBlock,normalise,unrestricted,N 3.9% by \,84,3.9,false,true,1,157
approved-wine-018,markerAndNumber,2,singleBlock,linearBoost,unrestricted,N 3.5% Dy \,84,3.5,false,true,1,126
approved-wine-018,markerAndNumber,2,singleBlock,otsu,unrestricted,N 3.5% Dy \,82,3.5,false,true,1,84
approved-wine-018,markerAndNumber,2,singleBlock,otsu,numeric,3.5%,96,3.5,false,true,1,84
approved-wine-018,markerAndNumber,2,singleBlock,otsu,numericPlusMarker,3.5% by,48,3.5,false,true,1,88
approved-wine-018,markerAndNumber,2,singleBlock,thresholdFixed,unrestricted,N 3.9% by \,81,3.9,false,true,1,90
approved-wine-018,markerAndNumber,2,singleBlock,inverted,unrestricted,N 3.9% by \,83,3.9,false,true,1,164
approved-wine-018,markerAndNumber,2,singleBlock,inverted,numeric,3.9%,93,3.9,false,true,1,159
approved-wine-018,markerAndNumber,2,singleBlock,inverted,numericPlusMarker,3.9% by,46,3.9,false,true,1,160
approved-wine-018,markerAndNumber,2,singleBlock,invertedThreshold,unrestricted,N 3.5% Dy \,81,3.5,false,true,1,91
approved-wine-018,markerAndNumber,3,sparse,production,unrestricted,13 9% by),50,13,false,true,1,328
approved-wine-018,markerAndNumber,3,sparse,production,numeric,13 9%,21,13,false,true,1,335
approved-wine-018,markerAndNumber,3,sparse,production,numericPlusMarker,13 9% by,50,13,false,true,1,334
approved-wine-018,markerAndNumber,3,sparse,grayscaleOnly,unrestricted,13 5% by),47,13,false,true,1,332
approved-wine-018,markerAndNumber,3,sparse,normalise,unrestricted,13 9% by),50,13,false,true,1,331
approved-wine-018,markerAndNumber,3,sparse,linearBoost,unrestricted,13 5% by,65,13,false,true,1,291
approved-wine-018,markerAndNumber,3,sparse,otsu,unrestricted,13 5% by,72,13,false,true,1,202
approved-wine-018,markerAndNumber,3,sparse,otsu,numeric,13 5%,29,13,false,true,1,201
approved-wine-018,markerAndNumber,3,sparse,otsu,numericPlusMarker,13 5% by,72,13,false,true,1,199
approved-wine-018,markerAndNumber,3,sparse,thresholdFixed,unrestricted,13 5% by),63,13,false,true,1,206
approved-wine-018,markerAndNumber,3,sparse,inverted,unrestricted,13 9% by),50,13,false,true,1,335
approved-wine-018,markerAndNumber,3,sparse,inverted,numeric,13 9%,20,13,false,true,1,334
approved-wine-018,markerAndNumber,3,sparse,inverted,numericPlusMarker,13 9% by,50,13,false,true,1,344
approved-wine-018,markerAndNumber,3,sparse,invertedThreshold,unrestricted,13 5% by,71,13,false,true,1,211
approved-wine-018,markerAndNumber,3,singleLine,production,unrestricted,i] 3.9% by \,76,3.9,false,true,1,314
approved-wine-018,markerAndNumber,3,singleLine,production,numeric,1 3.9%,56,1,false,true,1,313
approved-wine-018,markerAndNumber,3,singleLine,production,numericPlusMarker,1 3.9% by,37,1,false,true,1,315
approved-wine-018,markerAndNumber,3,singleLine,grayscaleOnly,unrestricted,ol 3.9% by \,77,3.9,false,true,1,282
approved-wine-018,markerAndNumber,3,singleLine,normalise,unrestricted,i] 3.9% by \,76,3.9,false,true,1,313
approved-wine-018,markerAndNumber,3,singleLine,linearBoost,unrestricted,1 3.5% by \,61,1,false,true,1,258
approved-wine-018,markerAndNumber,3,singleLine,otsu,unrestricted,1 3.9% Dy \,59,1,false,true,1,168
approved-wine-018,markerAndNumber,3,singleLine,otsu,numeric,1 3.9%,47,1,false,true,1,168
approved-wine-018,markerAndNumber,3,singleLine,otsu,numericPlusMarker,1 3.9% by,31,1,false,true,1,168
approved-wine-018,markerAndNumber,3,singleLine,thresholdFixed,unrestricted,c 1 3.9% by \,71,1,false,true,1,184
approved-wine-018,markerAndNumber,3,singleLine,inverted,unrestricted,5 3.9% by \,69,5,false,true,1,325
approved-wine-018,markerAndNumber,3,singleLine,inverted,numeric,5 3.9%,47,5,false,true,1,318
approved-wine-018,markerAndNumber,3,singleLine,inverted,numericPlusMarker,5 3.9% by,31,5,false,true,1,318
approved-wine-018,markerAndNumber,3,singleLine,invertedThreshold,unrestricted,1 3.9% Dy \,57,1,false,true,1,181
approved-wine-018,markerAndNumber,3,singleWord,production,unrestricted,13.5%,56,13.5,true,true,1,376
approved-wine-018,markerAndNumber,3,singleWord,production,numeric,13.5%,56,13.5,true,true,1,379
approved-wine-018,markerAndNumber,3,singleWord,production,numericPlusMarker,13.5%,56,13.5,true,true,1,375
approved-wine-018,markerAndNumber,3,singleWord,grayscaleOnly,unrestricted,13.5%,49,13.5,true,true,1,364
approved-wine-018,markerAndNumber,3,singleWord,normalise,unrestricted,13.5%,56,13.5,true,true,1,380
approved-wine-018,markerAndNumber,3,singleWord,linearBoost,unrestricted,13.5%,54,13.5,true,true,1,333
approved-wine-018,markerAndNumber,3,singleWord,otsu,unrestricted,13.5%,49,13.5,true,true,1,217
approved-wine-018,markerAndNumber,3,singleWord,otsu,numeric,13.5%,49,13.5,true,true,1,216
approved-wine-018,markerAndNumber,3,singleWord,otsu,numericPlusMarker,13.5%,49,13.5,true,true,1,215
approved-wine-018,markerAndNumber,3,singleWord,thresholdFixed,unrestricted,13.5%,39,13.5,true,true,1,217
approved-wine-018,markerAndNumber,3,singleWord,inverted,unrestricted,13.5%,48,13.5,true,true,1,383
approved-wine-018,markerAndNumber,3,singleWord,inverted,numeric,13.5%,48,13.5,true,true,1,380
approved-wine-018,markerAndNumber,3,singleWord,inverted,numericPlusMarker,13.5%,48,13.5,true,true,1,380
approved-wine-018,markerAndNumber,3,singleWord,invertedThreshold,unrestricted,SEL,26,,false,true,1,222
approved-wine-018,markerAndNumber,3,singleBlock,production,unrestricted,i] 3.9% by \,76,3.9,false,true,1,313
approved-wine-018,markerAndNumber,3,singleBlock,production,numeric,1 3.9%,56,1,false,true,1,315
approved-wine-018,markerAndNumber,3,singleBlock,production,numericPlusMarker,1 3.9% by,37,1,false,true,1,369
approved-wine-018,markerAndNumber,3,singleBlock,grayscaleOnly,unrestricted,ol 3.9% by \,77,3.9,false,true,1,334
approved-wine-018,markerAndNumber,3,singleBlock,normalise,unrestricted,i] 3.9% by \,76,3.9,false,true,1,343
approved-wine-018,markerAndNumber,3,singleBlock,linearBoost,unrestricted,13 5% by \,69,13,false,true,1,255
approved-wine-018,markerAndNumber,3,singleBlock,otsu,unrestricted,13 5% Dy \,56,13,false,true,1,173
approved-wine-018,markerAndNumber,3,singleBlock,otsu,numeric,13 5%,43,13,false,true,1,178
approved-wine-018,markerAndNumber,3,singleBlock,otsu,numericPlusMarker,13 5% by,28,13,false,true,1,172
approved-wine-018,markerAndNumber,3,singleBlock,thresholdFixed,unrestricted,c 1 3.9% by \,71,1,false,true,1,182
approved-wine-018,markerAndNumber,3,singleBlock,inverted,unrestricted,5 3.9% by \,69,5,false,true,1,318
approved-wine-018,markerAndNumber,3,singleBlock,inverted,numeric,5 3.9%,47,5,false,true,1,318
approved-wine-018,markerAndNumber,3,singleBlock,inverted,numericPlusMarker,5 3.9% by,31,5,false,true,1,319
approved-wine-018,markerAndNumber,3,singleBlock,invertedThreshold,unrestricted,13 5% Dy \,60,13,false,true,1,189
approved-wine-018,markerAndNumber,4,sparse,production,unrestricted,13.9% by \,71,13.9,false,true,1,550
approved-wine-018,markerAndNumber,4,sparse,production,numeric,13.9%,41,13.9,false,true,1,548
approved-wine-018,markerAndNumber,4,sparse,production,numericPlusMarker,13.9% by,20,13.9,false,true,1,551
approved-wine-018,markerAndNumber,4,sparse,grayscaleOnly,unrestricted,13.9% by \,70,13.9,false,true,1,538
approved-wine-018,markerAndNumber,4,sparse,normalise,unrestricted,13.9% by \,71,13.9,false,true,1,552
approved-wine-018,markerAndNumber,4,sparse,linearBoost,unrestricted,1 3.9% Dy \,65,1,false,true,1,487
approved-wine-018,markerAndNumber,4,sparse,otsu,unrestricted,13.5% by \,60,13.5,true,true,1,345
approved-wine-018,markerAndNumber,4,sparse,otsu,numeric,13.5%,41,13.5,true,true,1,343
approved-wine-018,markerAndNumber,4,sparse,otsu,numericPlusMarker,13.5% by,20,13.5,true,true,1,343
approved-wine-018,markerAndNumber,4,sparse,thresholdFixed,unrestricted,13.95% by \,63,13.95,false,true,1,346
approved-wine-018,markerAndNumber,4,sparse,inverted,unrestricted,13.9% by \,70,13.9,false,true,1,555
approved-wine-018,markerAndNumber,4,sparse,inverted,numeric,13.9%,36,13.9,false,true,1,558
approved-wine-018,markerAndNumber,4,sparse,inverted,numericPlusMarker,13.9% by,18,13.9,false,true,1,565
approved-wine-018,markerAndNumber,4,sparse,invertedThreshold,unrestricted,13.5% by \,58,13.5,true,true,1,367
approved-wine-018,markerAndNumber,4,singleLine,production,unrestricted,,0,,false,true,1,243
approved-wine-018,markerAndNumber,4,singleLine,production,numeric,,0,,false,true,1,243
approved-wine-018,markerAndNumber,4,singleLine,production,numericPlusMarker,,0,,false,true,1,247
approved-wine-018,markerAndNumber,4,singleLine,grayscaleOnly,unrestricted,,0,,false,true,1,244
approved-wine-018,markerAndNumber,4,singleLine,normalise,unrestricted,,0,,false,true,1,243
approved-wine-018,markerAndNumber,4,singleLine,linearBoost,unrestricted,,0,,false,true,1,241
approved-wine-018,markerAndNumber,4,singleLine,otsu,unrestricted,,0,,false,true,1,228
approved-wine-018,markerAndNumber,4,singleLine,otsu,numeric,,0,,false,true,1,230
approved-wine-018,markerAndNumber,4,singleLine,otsu,numericPlusMarker,,0,,false,true,1,235
approved-wine-018,markerAndNumber,4,singleLine,thresholdFixed,unrestricted,,0,,false,true,1,237
approved-wine-018,markerAndNumber,4,singleLine,inverted,unrestricted,,0,,false,true,1,239
approved-wine-018,markerAndNumber,4,singleLine,inverted,numeric,,0,,false,true,1,235
approved-wine-018,markerAndNumber,4,singleLine,inverted,numericPlusMarker,,0,,false,true,1,237
approved-wine-018,markerAndNumber,4,singleLine,invertedThreshold,unrestricted,,0,,false,true,1,243
approved-wine-018,markerAndNumber,4,singleWord,production,unrestricted,13.5%,36,13.5,true,true,1,624
approved-wine-018,markerAndNumber,4,singleWord,production,numeric,13.5%,36,13.5,true,true,1,624
approved-wine-018,markerAndNumber,4,singleWord,production,numericPlusMarker,13.5%,36,13.5,true,true,1,644
approved-wine-018,markerAndNumber,4,singleWord,grayscaleOnly,unrestricted,13.5%,40,13.5,true,true,1,595
approved-wine-018,markerAndNumber,4,singleWord,normalise,unrestricted,13.5%,36,13.5,true,true,1,623
approved-wine-018,markerAndNumber,4,singleWord,linearBoost,unrestricted,13.5%,40,13.5,true,true,1,530
approved-wine-018,markerAndNumber,4,singleWord,otsu,unrestricted,13.5%,44,13.5,true,true,1,370
approved-wine-018,markerAndNumber,4,singleWord,otsu,numeric,13.5%,44,13.5,true,true,1,370
approved-wine-018,markerAndNumber,4,singleWord,otsu,numericPlusMarker,13.5%,44,13.5,true,true,1,387
approved-wine-018,markerAndNumber,4,singleWord,thresholdFixed,unrestricted,13.5%,43,13.5,true,true,1,375
approved-wine-018,markerAndNumber,4,singleWord,inverted,unrestricted,13.5%,37,13.5,true,true,1,630
approved-wine-018,markerAndNumber,4,singleWord,inverted,numeric,13.5%,37,13.5,true,true,1,630
approved-wine-018,markerAndNumber,4,singleWord,inverted,numericPlusMarker,13.5%,37,13.5,true,true,1,627
approved-wine-018,markerAndNumber,4,singleWord,invertedThreshold,unrestricted,SEL,26,,false,true,1,394
approved-wine-018,markerAndNumber,4,singleBlock,production,unrestricted,,0,,false,true,1,248
approved-wine-018,markerAndNumber,4,singleBlock,production,numeric,,0,,false,true,1,243
approved-wine-018,markerAndNumber,4,singleBlock,production,numericPlusMarker,,0,,false,true,1,243
approved-wine-018,markerAndNumber,4,singleBlock,grayscaleOnly,unrestricted,,0,,false,true,1,243
approved-wine-018,markerAndNumber,4,singleBlock,normalise,unrestricted,,0,,false,true,1,245
approved-wine-018,markerAndNumber,4,singleBlock,linearBoost,unrestricted,,0,,false,true,1,254
approved-wine-018,markerAndNumber,4,singleBlock,otsu,unrestricted,,0,,false,true,1,229
approved-wine-018,markerAndNumber,4,singleBlock,otsu,numeric,,0,,false,true,1,228
approved-wine-018,markerAndNumber,4,singleBlock,otsu,numericPlusMarker,,0,,false,true,1,229
approved-wine-018,markerAndNumber,4,singleBlock,thresholdFixed,unrestricted,,0,,false,true,1,232
approved-wine-018,markerAndNumber,4,singleBlock,inverted,unrestricted,,0,,false,true,1,241
approved-wine-018,markerAndNumber,4,singleBlock,inverted,numeric,,0,,false,true,1,242
approved-wine-018,markerAndNumber,4,singleBlock,inverted,numericPlusMarker,,0,,false,true,1,251
approved-wine-018,markerAndNumber,4,singleBlock,invertedThreshold,unrestricted,,0,,false,true,1,239
approved-wine-018,numberOnly,1.5,sparse,production,unrestricted,3.9%,95,3.9,false,true,1,135
approved-wine-018,numberOnly,1.5,sparse,production,numeric,3.9%,95,3.9,false,true,1,134
approved-wine-018,numberOnly,1.5,sparse,production,numericPlusMarker,3.9%,95,3.9,false,true,1,135
approved-wine-018,numberOnly,1.5,sparse,grayscaleOnly,unrestricted,3.9%,94,3.9,false,true,1,130
approved-wine-018,numberOnly,1.5,sparse,normalise,unrestricted,3.9%,95,3.9,false,true,1,135
approved-wine-018,numberOnly,1.5,sparse,linearBoost,unrestricted,3.5%,88,3.5,false,true,1,117
approved-wine-018,numberOnly,1.5,sparse,otsu,unrestricted,3.9%,92,3.9,false,true,1,73
approved-wine-018,numberOnly,1.5,sparse,otsu,numeric,3.9%,92,3.9,false,true,1,75
approved-wine-018,numberOnly,1.5,sparse,otsu,numericPlusMarker,3.9%,92,3.9,false,true,1,73
approved-wine-018,numberOnly,1.5,sparse,thresholdFixed,unrestricted,3.9%,93,3.9,false,true,1,75
approved-wine-018,numberOnly,1.5,sparse,inverted,unrestricted,3.9%,92,3.9,false,true,1,138
approved-wine-018,numberOnly,1.5,sparse,inverted,numeric,3.9%,92,3.9,false,true,1,139
approved-wine-018,numberOnly,1.5,sparse,inverted,numericPlusMarker,3.9%,92,3.9,false,true,1,138
approved-wine-018,numberOnly,1.5,sparse,invertedThreshold,unrestricted,3.9%,93,3.9,false,true,1,79
approved-wine-018,numberOnly,1.5,singleLine,production,unrestricted,3.5%,88,3.5,false,true,1,126
approved-wine-018,numberOnly,1.5,singleLine,production,numeric,3.5%,88,3.5,false,true,1,126
approved-wine-018,numberOnly,1.5,singleLine,production,numericPlusMarker,3.5%,88,3.5,false,true,1,126
approved-wine-018,numberOnly,1.5,singleLine,grayscaleOnly,unrestricted,3.5%,92,3.5,false,true,1,122
approved-wine-018,numberOnly,1.5,singleLine,normalise,unrestricted,3.5%,88,3.5,false,true,1,126
approved-wine-018,numberOnly,1.5,singleLine,linearBoost,unrestricted,3.5%,96,3.5,false,true,1,108
approved-wine-018,numberOnly,1.5,singleLine,otsu,unrestricted,3.5%,96,3.5,false,true,1,74
approved-wine-018,numberOnly,1.5,singleLine,otsu,numeric,3.5%,96,3.5,false,true,1,66
approved-wine-018,numberOnly,1.5,singleLine,otsu,numericPlusMarker,3.5%,96,3.5,false,true,1,67
approved-wine-018,numberOnly,1.5,singleLine,thresholdFixed,unrestricted,3.9%,95,3.9,false,true,1,72
approved-wine-018,numberOnly,1.5,singleLine,inverted,unrestricted,3.5%,92,3.5,false,true,1,130
approved-wine-018,numberOnly,1.5,singleLine,inverted,numeric,3.5%,92,3.5,false,true,1,130
approved-wine-018,numberOnly,1.5,singleLine,inverted,numericPlusMarker,3.5%,92,3.5,false,true,1,129
approved-wine-018,numberOnly,1.5,singleLine,invertedThreshold,unrestricted,3.5%,96,3.5,false,true,1,71
approved-wine-018,numberOnly,1.5,singleWord,production,unrestricted,3.5%,96,3.5,false,true,1,153
approved-wine-018,numberOnly,1.5,singleWord,production,numeric,3.5%,96,3.5,false,true,1,153
approved-wine-018,numberOnly,1.5,singleWord,production,numericPlusMarker,3.5%,96,3.5,false,true,1,154
approved-wine-018,numberOnly,1.5,singleWord,grayscaleOnly,unrestricted,3.5%,96,3.5,false,true,1,145
approved-wine-018,numberOnly,1.5,singleWord,normalise,unrestricted,3.5%,96,3.5,false,true,1,152
approved-wine-018,numberOnly,1.5,singleWord,linearBoost,unrestricted,3.5%,96,3.5,false,true,1,129
approved-wine-018,numberOnly,1.5,singleWord,otsu,unrestricted,3.5%,96,3.5,false,true,1,81
approved-wine-018,numberOnly,1.5,singleWord,otsu,numeric,3.5%,96,3.5,false,true,1,79
approved-wine-018,numberOnly,1.5,singleWord,otsu,numericPlusMarker,3.5%,96,3.5,false,true,1,79
approved-wine-018,numberOnly,1.5,singleWord,thresholdFixed,unrestricted,3.5%,96,3.5,false,true,1,82
approved-wine-018,numberOnly,1.5,singleWord,inverted,unrestricted,3.5%,96,3.5,false,true,1,157
approved-wine-018,numberOnly,1.5,singleWord,inverted,numeric,3.5%,96,3.5,false,true,1,156
approved-wine-018,numberOnly,1.5,singleWord,inverted,numericPlusMarker,3.5%,96,3.5,false,true,1,156
approved-wine-018,numberOnly,1.5,singleWord,invertedThreshold,unrestricted,3.5%,96,3.5,false,true,1,85
approved-wine-018,numberOnly,1.5,singleBlock,production,unrestricted,3.5%,88,3.5,false,true,1,126
approved-wine-018,numberOnly,1.5,singleBlock,production,numeric,3.5%,88,3.5,false,true,1,128
approved-wine-018,numberOnly,1.5,singleBlock,production,numericPlusMarker,3.5%,88,3.5,false,true,1,128
approved-wine-018,numberOnly,1.5,singleBlock,grayscaleOnly,unrestricted,3.5%,92,3.5,false,true,1,121
approved-wine-018,numberOnly,1.5,singleBlock,normalise,unrestricted,3.5%,88,3.5,false,true,1,130
approved-wine-018,numberOnly,1.5,singleBlock,linearBoost,unrestricted,3.5%,96,3.5,false,true,1,108
approved-wine-018,numberOnly,1.5,singleBlock,otsu,unrestricted,3.5%,96,3.5,false,true,1,66
approved-wine-018,numberOnly,1.5,singleBlock,otsu,numeric,3.5%,96,3.5,false,true,1,65
approved-wine-018,numberOnly,1.5,singleBlock,otsu,numericPlusMarker,3.5%,96,3.5,false,true,1,66
approved-wine-018,numberOnly,1.5,singleBlock,thresholdFixed,unrestricted,3.9%,95,3.9,false,true,1,73
approved-wine-018,numberOnly,1.5,singleBlock,inverted,unrestricted,3.5%,92,3.5,false,true,1,131
approved-wine-018,numberOnly,1.5,singleBlock,inverted,numeric,3.5%,92,3.5,false,true,1,130
approved-wine-018,numberOnly,1.5,singleBlock,inverted,numericPlusMarker,3.5%,92,3.5,false,true,1,129
approved-wine-018,numberOnly,1.5,singleBlock,invertedThreshold,unrestricted,3.5%,96,3.5,false,true,1,70
approved-wine-018,numberOnly,2,sparse,production,unrestricted,3.9%,95,3.9,false,true,1,223
approved-wine-018,numberOnly,2,sparse,production,numeric,3.9%,95,3.9,false,true,1,223
approved-wine-018,numberOnly,2,sparse,production,numericPlusMarker,3.9%,95,3.9,false,true,1,228
approved-wine-018,numberOnly,2,sparse,grayscaleOnly,unrestricted,3.9%,95,3.9,false,true,1,211
approved-wine-018,numberOnly,2,sparse,normalise,unrestricted,3.9%,95,3.9,false,true,1,224
approved-wine-018,numberOnly,2,sparse,linearBoost,unrestricted,3.9%,95,3.9,false,true,1,199
approved-wine-018,numberOnly,2,sparse,otsu,unrestricted,3.9%,88,3.9,false,true,1,126
approved-wine-018,numberOnly,2,sparse,otsu,numeric,3.9%,88,3.9,false,true,1,128
approved-wine-018,numberOnly,2,sparse,otsu,numericPlusMarker,3.9%,88,3.9,false,true,1,127
approved-wine-018,numberOnly,2,sparse,thresholdFixed,unrestricted,3.9%,91,3.9,false,true,1,130
approved-wine-018,numberOnly,2,sparse,inverted,unrestricted,3.9%,94,3.9,false,true,1,248
approved-wine-018,numberOnly,2,sparse,inverted,numeric,3.9%,94,3.9,false,true,1,226
approved-wine-018,numberOnly,2,sparse,inverted,numericPlusMarker,3.9%,94,3.9,false,true,1,225
approved-wine-018,numberOnly,2,sparse,invertedThreshold,unrestricted,3.9%,85,3.9,false,true,1,133
approved-wine-018,numberOnly,2,singleLine,production,unrestricted,3.9%,96,3.9,false,true,1,206
approved-wine-018,numberOnly,2,singleLine,production,numeric,3.9%,96,3.9,false,true,1,207
approved-wine-018,numberOnly,2,singleLine,production,numericPlusMarker,3.9%,96,3.9,false,true,1,207
approved-wine-018,numberOnly,2,singleLine,grayscaleOnly,unrestricted,3.9%,96,3.9,false,true,1,196
approved-wine-018,numberOnly,2,singleLine,normalise,unrestricted,3.9%,96,3.9,false,true,1,205
approved-wine-018,numberOnly,2,singleLine,linearBoost,unrestricted,3.9%,96,3.9,false,true,1,180
approved-wine-018,numberOnly,2,singleLine,otsu,unrestricted,3.9%,96,3.9,false,true,1,111
